exchange,exchange_token,expiry,instrument_token,instrument_type,last_price,lot_size,name,segment,strike,tick_size,tradingsymbol
NSE,10053,,2573569,EQ,0.0,1,RAMGOPAL POLYTEX,NSE,0.0,0.05,RAMGOPOLY-BE
NSE,7851,,2009857,EQ,0.0,1,RAMCO SYSTEMS,NSE,0.0,0.05,RAMCOSYS
NSE,4587,,1174273,EQ,0.0,1,RAMCO INDUSTRIES,NSE,0.0,0.05,RAMCOIND
NSE,2043,,523009,EQ,0.0,1,THE RAMCO CEMENTS,NSE,0.0,0.05,RAMCOCEM
NSE,10300,,2636801,EQ,0.0,1,,NSE,0.0,0.05,RAMASTEEL
NSE,13565,,3472641,EQ,0.0,1,,NSE,0.0,0.05,RAMANEWS
NSE,2816,,720897,EQ,0.0,1,RALLIS INDIA,NSE,0.0,0.05,RALLIS
NSE,11996,,3070977,EQ,0.0,1,,NSE,0.0,0.05,RAJVIR-BE
NSE,8896,,2277377,EQ,0.0,1,,NSE,0.0,0.05,RAJTV-BZ
NSE,2809,,719105,EQ,0.0,1,,NSE,0.0,0.05,RAJSREESUG
NSE,7341,,1879297,EQ,0.0,1,,NSE,0.0,0.05,RAJRAYON-BZ
NSE,5374,,1375745,EQ,0.0,4000,,NSE,0.0,0.05,RAJMET-SM
NSE,10932,,2798593,EQ,0.0,1,,NSE,0.0,0.05,RADAAN
NSE,9355,,2394881,EQ,0.0,1,,NSE,0.0,0.05,QUINTEGRA
NSE,13145,,3365121,EQ,0.0,1,,NSE,0.0,0.05,PUNJLLOYD-BE
NSE,11355,,2906881,EQ,0.0,1,PTC INDIA,NSE,0.0,0.05,PTC
NSE,15032,,3848193,EQ,0.0,1,RELIANCE ETF PSU BANKBEES,NSE,0.0,0.01,PSUBNKBEES
NSE,20877,,5344513,EQ,0.0,1,PSP PROJECTS,NSE,0.0,0.05,PSPPROJECT
NSE,21001,,5376257,EQ,0.0,1,PUNJAB & SIND BANK,NSE,0.0,0.05,PSB
NSE,2739,,701185,EQ,0.0,1,,NSE,0.0,0.05,PRSMJOHNSN
NSE,28859,,7387905,EQ,0.0,1,PROZONE INTU PROPRTIS,NSE,0.0,0.05,PROZONINTU
NSE,31276,,8006657,EQ,0.0,1,,NSE,0.0,0.05,PROVOGE-BE
NSE,28994,,7422465,EQ,0.0,1,,NSE,0.0,0.05,PROSEED
NSE,19352,,4954113,EQ,0.0,3000,PROLIFE INDUSTRIES,NSE,0.0,0.05,PROLIFE-SM
NSE,3612,,924673,EQ,0.0,1600,,NSE,0.0,0.05,PRITI-SM
NSE,11864,,3037185,EQ,0.0,1,PRIME SECURITIES,NSE,0.0,0.05,PRIMESECU
NSE,19631,,5025537,EQ,0.0,1,PRICOL,NSE,0.0,0.05,PRICOLLTD
NSE,20302,,5197313,EQ,0.0,1,PRESTIGE ESTATE,NSE,0.0,0.05,PRESTIGE
NSE,11671,,2987777,EQ,0.0,1,PRESSMAN ADVERTISING,NSE,0.0,0.05,PRESSMN
NSE,3908,,1000449,EQ,0.0,1,PREMIER POLYFILM,NSE,0.0,0.05,PREMIERPOL
NSE,6248,,1599489,EQ,0.0,1,,NSE,0.0,0.05,PREMIER-BE
NSE,6951,,1779457,EQ,0.0,1,LINC PEN & PLASTICS,NSE,0.0,0.05,LINCPEN
NSE,11596,,2968577,EQ,0.0,1,LINCOLN PHARMA,NSE,0.0,0.05,LINCOLN
NSE,15229,,3898625,EQ,0.0,1,LICNAMC - LICNFNHGP,NSE,0.0,0.01,LICNFNHGP
NSE,11441,,2928897,EQ,0.0,1,LICNAMC - LICNFESGP,NSE,0.0,0.01,LICNETFSEN
NSE,11319,,2897665,EQ,0.0,1,LICNAMC - LICNFENGP,NSE,0.0,0.01,LICNETFN50
NSE,6062,,1551873,EQ,0.0,1,LICNAMC - LICNMFET,NSE,0.0,0.01,LICNETFGSC
NSE,1997,,511233,EQ,0.0,1,LIC HOUSING FINANCE,NSE,0.0,0.05,LICHSGFIN
NSE,1994,,510465,EQ,0.0,1,LIBERTY SHOES,NSE,0.0,0.05,LIBERTSHOE
NSE,19359,,4955905,EQ,0.0,3000,LIBAS DESIGNS,NSE,0.0,0.05,LIBAS-SM
NSE,18321,,4690177,EQ,0.0,1,LG BALAKRISHNAN & BROS,NSE,0.0,0.05,LGBBROSLTD
NSE,7916,,2026497,EQ,0.0,1,LAKSHMI FIN IND CORP,NSE,0.0,0.05,LFIC-BE
NSE,21585,,5525761,EQ,0.0,1000,LEXUS GRANITO (INDIA),NSE,0.0,0.05,LEXUS-SM
NSE,2606,,667137,EQ,0.0,1,,NSE,0.0,0.05,LEMONTREE
NSE,4740,,1213441,EQ,0.0,1,LEEL ELECTRICALS,NSE,0.0,0.05,LEEL
NSE,1979,,506625,EQ,0.0,1,LAKSHMI MACHINES,NSE,0.0,0.05,LAXMIMACH
NSE,20236,,5180417,EQ,0.0,6000,LAXMI COTSPIN,NSE,0.0,0.05,LAXMICOT-SM
NSE,19234,,4923905,EQ,0.0,1,LAURUS LABS,NSE,0.0,0.05,LAURUSLABS
NSE,21713,,5558529,EQ,0.0,1,,NSE,0.0,0.05,LASA
NSE,14423,,3692289,EQ,0.0,1,LA OPALA RG,NSE,0.0,0.05,LAOPALA
NSE,6407,,1640193,EQ,0.0,1,LAMBODHARA TEXTILES,NSE,0.0,0.05,LAMBODHARA
NSE,11654,,2983425,EQ,0.0,1,DR. LAL PATH LABS,NSE,0.0,0.05,LALPATHLAB
NSE,1970,,504321,EQ,0.0,1,LAKSHMI VILAS BANK,NSE,0.0,0.05,LAKSHVILAS
NSE,4774,,1222145,EQ,0.0,1,,NSE,0.0,0.05,LAKPRE-BZ
NSE,4696,,1202177,EQ,0.0,3000,,NSE,0.0,0.05,LAGNAM-SM
NSE,22549,,5772545,EQ,0.0,1,BOND 8.30% PA CUM. S2,NSE,0.0,0.01,L&TINFRA-N6
NSE,22547,,5772033,EQ,0.0,1,BOND 8.20% PA S1,NSE,0.0,0.01,L&TINFRA-N5
NSE,20814,,5328385,EQ,0.0,1,BOND 7.50% CA 2010A S4,NSE,0.0,0.01,L&TINFRA-N4
NSE,20812,,5327873,EQ,0.0,1,BOND 7.50% PA 2010A S3,NSE,0.0,0.01,L&TINFRA-N3
NSE,9235,,2364161,EQ,0.0,1,,NSE,0.0,0.01,L&TFINANCE-NI
NSE,9233,,2363649,EQ,0.0,1,,NSE,0.0,0.01,L&TFINANCE-NH
NSE,9231,,2363137,EQ,0.0,1,,NSE,0.0,0.01,L&TFINANCE-NG
NSE,9229,,2362625,EQ,0.0,1,,NSE,0.0,0.01,L&TFINANCE-NF
NSE,9227,,2362113,EQ,0.0,1,,NSE,0.0,0.01,L&TFINANCE-NE
NSE,9216,,2359297,EQ,0.0,1,,NSE,0.0,0.01,L&TFINANCE-ND
NSE,9214,,2358785,EQ,0.0,1,,NSE,0.0,0.01,L&TFINANCE-NC
NSE,9200,,2355201,EQ,0.0,1,,NSE,0.0,0.01,L&TFINANCE-N8
NSE,9198,,2354689,EQ,0.0,1,,NSE,0.0,0.01,L&TFINANCE-N7
NSE,17433,,4462849,EQ,0.0,1,NCD 10.24% SEMIANN OPT IV,NSE,0.0,0.01,L&TFINANCE-N4
NSE,24948,,6386689,EQ,0.0,1,L&T FINANCE HOLDINGS,NSE,0.0,0.05,L&TFH
NSE,17897,,4581633,EQ,0.0,1,KWALITY,NSE,0.0,0.05,KWALITY
NSE,8054,,2061825,EQ,0.0,1,KARNATAKA BANK,NSE,0.0,0.05,KTKBANK
NSE,13663,,3497729,EQ,0.0,1,,NSE,0.0,0.05,KSERASERA
NSE,4594,,1176065,EQ,0.0,1,KOTHARI PETROCHEM,NSE,0.0,0.05,KOTHARIPET
NSE,11647,,2981633,EQ,0.0,1,,NSE,0.0,0.05,KOTARISUG
NSE,15061,,3855617,EQ,0.0,1,KOTAK PSU BANK,NSE,0.0,0.01,KOTAKPSUBK
NSE,11457,,2932993,EQ,0.0,1,KOTAKMAMC - KTKNV20ETF,NSE,0.0,0.01,KOTAKNV20
NSE,18102,,4634113,EQ,0.0,1,KOTAK NIFTY ETF,NSE,0.0,0.01,KOTAKNIFTY
NSE,14858,,3803649,EQ,0.0,1,KOTAK GOLD ETF,NSE,0.0,0.05,KOTAKGOLD
NSE,5851,,1497857,EQ,0.0,1,KOTAKMAMC-KOTAKBKETF,NSE,0.0,0.01,KOTAKBKETF
NSE,1922,,492033,EQ,0.0,1,KOTAK MAHINDRA BANK,NSE,0.0,0.05,KOTAKBANK
NSE,1919,,491265,EQ,0.0,1,KOPRAN,NSE,0.0,0.05,KOPRAN
NSE,15124,,3871745,EQ,0.0,1,KOLTE PATIL DEV.,NSE,0.0,0.05,KOLTEPATIL
NSE,16827,,4307713,EQ,0.0,1,KOKUYO CAMLIN,NSE,0.0,0.05,KOKUYOCMLN
NSE,3009,,770305,EQ,0.0,1,KOHINOOR FOODS,NSE,0.0,0.05,KOHINOOR
NSE,15283,,3912449,EQ,0.0,1,KNR CONSTRU,NSE,0.0,0.05,KNRCON
NSE,14667,,3754753,EQ,0.0,1,K M SUGAR MILLS,NSE,0.0,0.05,KMSUGAR
NSE,17781,,4551937,EQ,0.0,250,KKV AGRO POWERS,NSE,0.0,0.05,KKVAPOW-SM
NSE,13381,,3425537,EQ,0.0,1,KEWAL KIRAN CLOTHING,NSE,0.0,0.05,KKCL
NSE,28899,,7398145,EQ,0.0,1,KITEX GARMENTS,NSE,0.0,0.05,KITEX
NSE,19025,,4870401,EQ,0.0,1,KIRLOSKAR INDUSTRIES,NSE,0.0,0.05,KIRLOSIND
NSE,20936,,5359617,EQ,0.0,1,KIRLOSKAR OIL ENG,NSE,0.0,0.05,KIRLOSENG
NSE,18581,,4756737,EQ,0.0,1,KIRLOSKAR BROTHERS,NSE,0.0,0.05,KIRLOSBROS
NSE,16639,,4259585,EQ,0.0,1,KIRI INDUSTRIES,NSE,0.0,0.05,KIRIINDUS
NSE,19126,,4896257,EQ,0.0,1,KIOCL,NSE,0.0,0.05,KIOCL
NSE,18944,,4849665,EQ,0.0,1,,NSE,0.0,0.05,KINGFA
NSE,19937,,5103873,EQ,0.0,1,KILITCH DRUGS INDIA,NSE,0.0,0.05,KILITCH
NSE,21119,,5406465,EQ,0.0,1,KALYANI INVEST CO,NSE,0.0,0.05,KICL
NSE,9641,,2468097,EQ,0.0,1,,NSE,0.0,0.05,KHANDSE
NSE,3912,,1001473,EQ,0.0,1,,NSE,0.0,0.05,KHAITANLTD
NSE,8353,,2138369,EQ,0.0,1,,NSE,0.0,0.05,KHAITANELE-BE
NSE,425,,108801,EQ,0.0,1,KHADIM INDIA,NSE,0.0,0.05,KHADIM
NSE,14581,,3732737,EQ,0.0,1,KARUTURI GLOBAL,NSE,0.0,0.05,KGL-BE
NSE,4157,,1064193,EQ,0.0,1,KEYNOTE CORP. SERV.,NSE,0.0,0.05,KEYCORPSER
NSE,1859,,475905,EQ,0.0,1,KESORAM INDUSTRIES,NSE,0.0,0.05,KESORAMIND
NSE,13946,,3570177,EQ,0.0,1,,NSE,0.0,0.05,KESARENT
NSE,13125,,3360001,EQ,0.0,1,,NSE,0.0,0.05,KERNEX-BE
NSE,13430,,3438081,EQ,0.0,1,,NSE,0.0,0.05,KELLTONTEC
NSE,13310,,3407361,EQ,0.0,1,KEI INDUSTRIES,NSE,0.0,0.05,KEI
NSE,21455,,5492481,EQ,0.0,2000,KEERTI KNOW & SKILL,NSE,0.0,0.05,KEERTI-SM
NSE,18220,,4664321,EQ,0.0,1,KIRLOSKAR ELECTRIC CO,NSE,0.0,0.05,KECL
NSE,13260,,3394561,EQ,0.0,1,KEC INTL.,NSE,0.0,0.05,KEC
NSE,14908,,3816449,EQ,0.0,1,KDDL,NSE,0.0,0.05,KDDL
NSE,4809,,1231105,EQ,0.0,1,KCP SUGAR IND CORP,NSE,0.0,0.05,KCPSUGIND
NSE,1841,,471297,EQ,0.0,1,KCP,NSE,0.0,0.05,KCP
NSE,10276,,2630657,EQ,0.0,1,KAYA,NSE,0.0,0.05,KAYA
NSE,9913,,2537729,EQ,0.0,17545,K A WIRES,NSE,0.0,0.05,KAWIRES-IT
NSE,15244,,3902465,EQ,0.0,1,KAVVERI TEL.,NSE,0.0,0.05,KAVVERITEL
NSE,15136,,3874817,EQ,0.0,1,KAUSHALYA INFRA DEV,NSE,0.0,0.05,KAUSHALYA
NSE,1838,,470529,EQ,0.0,1,KARUR VYSYA BANK,NSE,0.0,0.05,KARURVYSYA
NSE,24385,,6242561,EQ,0.0,1,,NSE,0.0,0.05,KARMAENG
NSE,2354,,602625,EQ,0.0,1,,NSE,0.0,0.05,KARDA
NSE,2470,,632321,EQ,0.0,1200,,NSE,0.0,0.05,KAPSTON-SM
NSE,1196,,306177,EQ,0.0,1,KANSAI NEROLAC PAINTS,NSE,0.0,0.05,KANSAINER
NSE,1835,,469761,EQ,0.0,1,KANORIA CHEMICALS & INDUS,NSE,0.0,0.05,KANORICHEM
NSE,25786,,6601217,EQ,0.0,1,KANANI INDUSTRIES,NSE,0.0,0.05,KANANIIND
NSE,13457,,3444993,EQ,0.0,1,KAMDHENU,NSE,0.0,0.05,KAMDHENU
NSE,1826,,467457,EQ,0.0,1,KAMAT HOTELS (I),NSE,0.0,0.05,KAMATHOTEL
NSE,15160,,3880961,EQ,0.0,1,KALYANI FORGE,NSE,0.0,0.05,KALYANIFRG-BE
NSE,19653,,5031169,EQ,0.0,1,KALYANI COMMERCIALS,NSE,0.0,0.05,KALYANI-BE
NSE,1814,,464385,EQ,0.0,1,KALPATARU POWER TRANS. LT,NSE,0.0,0.05,KALPATPOWR
NSE,1811,,463617,EQ,0.0,1,KAKATIYA CEM SUGAR &IND L,NSE,0.0,0.05,KAKATCEM
NSE,1808,,462849,EQ,0.0,1,KAJARIA CERAMICS,NSE,0.0,0.05,KAJARIACER
NSE,1805,,462081,EQ,0.0,1,KABRA EXTRUSION TECHNIK L,NSE,0.0,0.05,KABRAEXTRU
NSE,2411,,617217,EQ,0.0,1,,NSE,0.0,0.05,JYOTISTRUC-BZ
NSE,15146,,3877377,EQ,0.0,1,JYOTHY LABS,NSE,0.0,0.05,JYOTHYLAB
NSE,18579,,4756225,EQ,0.0,1,,NSE,0.0,0.05,JVLAGRO-BZ
NSE,29962,,7670273,EQ,0.0,1,JUSTDIAL,NSE,0.0,0.05,JUSTDIAL
NSE,10939,,2800385,EQ,0.0,1,RELIANCE ETF JUNIOR BEES,NSE,0.0,0.01,JUNIORBEES
NSE,17248,,4415489,EQ,0.0,1,2.75% GOLDBONDS 2023 TR-1,NSE,0.0,0.01,SGBNOV23-GB
NSE,2891,,740097,EQ,0.0,1,,NSE,0.0,0.01,SGBMAY26-GB
NSE,20980,,5370881,EQ,0.0,1,SGB2.50%MAY2025SR-I 17-18,NSE,0.0,0.01,SGBMAY25-GB
NSE,20467,,5239553,EQ,0.0,1,2.50%GOLDBONDS 2025TR-VII,NSE,0.0,0.01,SGBMAR25-GB
NSE,21541,,5514497,EQ,0.0,1,JUBILANT INDUSTRIES,NSE,0.0,0.05,JUBLINDS
NSE,18096,,4632577,EQ,0.0,1,JUBILANT FOODWORKS,NSE,0.0,0.05,JUBLFOOD
NSE,3637,,931073,EQ,0.0,1,JUBILANT LIFE SCIENCE,NSE,0.0,0.05,JUBILANT
NSE,3237,,828673,EQ,0.0,1,,NSE,0.0,0.05,JTEKTINDIA
NSE,30548,,7820289,EQ,0.0,1,0.01% CUM RED PREF SHARES,NSE,0.0,0.05,JSWSTEEL-P2
NSE,11723,,3001089,EQ,0.0,1,JSW STEEL,NSE,0.0,0.05,JSWSTEEL
NSE,11880,,3041281,EQ,0.0,1,JSW HOLDINGS,NSE,0.0,0.05,JSWHL
NSE,17869,,4574465,EQ,0.0,1,JSW ENERGY,NSE,0.0,0.05,JSWENERGY
NSE,12304,,3149825,EQ,0.0,1,JINDAL STAINLESS (H),NSE,0.0,0.05,JSLHISAR
NSE,11236,,2876417,EQ,0.0,1,JINDAL STAINLESS,NSE,0.0,0.05,JSL
NSE,11763,,3011329,EQ,0.0,1,JAIPRAKASH POWER VEN.,NSE,0.0,0.05,JPPOWER
NSE,31511,,8066817,EQ,0.0,1,,NSE,0.0,0.05,JPOLYINVST-BE
NSE,18895,,4837121,EQ,0.0,1,,NSE,0.0,0.05,JPINFRATEC
NSE,11460,,2933761,EQ,0.0,1,JAIPRAKASH ASSOCIATES,NSE,0.0,0.05,JPASSOCIAT
NSE,16927,,4333313,EQ,0.0,1,JOCIL,NSE,0.0,0.05,JOCIL
NSE,29646,,7589377,EQ,0.0,1,BOND 6.82% PA TAX FREE S1,NSE,0.0,0.01,JNPT-N1
NSE,14470,,3704321,EQ,0.0,1,,NSE,0.0,0.05,JMTAUTOLTD
NSE,13637,,3491073,EQ,0.0,1,JM FINANCIAL,NSE,0.0,0.05,JMFINANCIL
NSE,4430,,1134081,EQ,0.0,1,JMC PROJECTS (I),NSE,0.0,0.05,JMCPROJECT
NSE,7109,,1819905,EQ,0.0,1,JULLUNDUR MOT AGENCY,NSE,0.0,0.05,JMA
NSE,14435,,3695361,EQ,0.0,1,JK TYRE & INDUSTRIES,NSE,0.0,0.05,JKTYRE
NSE,11860,,3036161,EQ,0.0,1,JK PAPER,NSE,0.0,0.05,JKPAPER
NSE,13491,,3453697,EQ,0.0,1,JK LAKSHMI CEMENT,NSE,0.0,0.05,JKLAKSHMI
NSE,15266,,3908097,EQ,0.0,1,JKUMAR INFR.LTD.,NSE,0.0,0.05,JKIL
NSE,13270,,3397121,EQ,0.0,1,JK CEMENT,NSE,0.0,0.05,JKCEMENT
NSE,19695,,5041921,EQ,0.0,1,JITF INFRALOGISTICS,NSE,0.0,0.05,JITFINFRA-BE
NSE,10397,,2661633,EQ,0.0,1,JAIN IRRIGATION SYSTEMS,NSE,0.0,0.05,JISLJALEQS
NSE,25684,,6575105,EQ,0.0,1,JAIN DVR EQUITY SHARES,NSE,0.0,0.05,JISLDVREQS
NSE,20642,,5284353,EQ,0.0,1,JINDAL WORLDWIDE,NSE,0.0,0.05,JINDWORLD
NSE,13875,,3552001,EQ,0.0,1,JINDAL DRILLING IND.,NSE,0.0,0.05,JINDRILL
NSE,17418,,4459009,EQ,0.0,1,,NSE,0.0,0.05,JINDCOT
NSE,6733,,1723649,EQ,0.0,1,JINDAL STEEL & POWER,NSE,0.0,0.05,JINDALSTEL
NSE,3024,,774145,EQ,0.0,1,JINDAL SAW,NSE,0.0,0.05,JINDALSAW
NSE,1756,,449537,EQ,0.0,1,JINDAL POLY FILMS,NSE,0.0,0.05,JINDALPOLY
NSE,11743,,3006209,EQ,0.0,1,JINDAL PHOTO,NSE,0.0,0.05,JINDALPHOT
NSE,16983,,4347649,EQ,0.0,1,,NSE,0.0,0.05,JIKIND-BE
NSE,13720,,3512321,EQ,0.0,1,JHS SVEND. LAB.,NSE,0.0,0.05,JHS
NSE,18699,,4786945,EQ,0.0,1500,JET KNITWEARS,NSE,0.0,0.05,JETKNIT-SM
NSE,19170,,4907521,EQ,0.0,4000,JET FREIGHT LOGISTICS,NSE,0.0,0.05,JETFREIGHT-SM
NSE,11709,,2997505,EQ,0.0,1,JET AIRWAYS (INDIA),NSE,0.0,0.05,JETAIRWAYS
NSE,4491,,1149697,EQ,0.0,1,JOHNSON CONTROLS HITACHI,NSE,0.0,0.05,JCHAC
NSE,11655,,2983681,EQ,0.0,1,JBM AUTO,NSE,0.0,0.05,JBMA
NSE,1729,,442625,EQ,0.0,1,,NSE,0.0,0.05,JBFIND
NSE,36,,9217,EQ,0.0,1200,JASH ENGINEERING,NSE,0.0,0.05,JASH-SM
NSE,20778,,5319169,EQ,0.0,1,JAMNA AUTO IND,NSE,0.0,0.05,JAMNAAUTO
NSE,20929,,5357825,EQ,0.0,3000,JALAN TRANSOLU. INDIA,NSE,0.0,0.05,JALAN-SM
NSE,3949,,1010945,EQ,0.0,800,,NSE,0.0,0.05,JAKHARIA-SM
NSE,8884,,2274305,EQ,0.0,1,,NSE,0.0,0.05,JAINSTUDIO-BZ
NSE,31117,,7965953,EQ,0.0,1,,NSE,0.0,0.05,JAIHINDPRO-BE
NSE,5143,,1316609,EQ,0.0,1,JAI CORP,NSE,0.0,0.05,JAICORPLTD
NSE,14076,,3603457,EQ,0.0,1,,NSE,0.0,0.05,JAIBALAJI-BE
NSE,4410,,1128961,EQ,0.0,1,JAGSONPAL PHARMACEUTICALS,NSE,0.0,0.05,JAGSNPHARM
NSE,13211,,3382017,EQ,0.0,1,JAGRAN PRAKASHAN,NSE,0.0,0.05,JAGRAN
NSE,8857,,2267393,EQ,0.0,1,,NSE,0.0,0.05,IVP-BE
NSE,14932,,3822593,EQ,0.0,1,,NSE,0.0,0.05,ISMTLTD
NSE,18483,,4731649,EQ,0.0,1,,NSE,0.0,0.05,ISFT-BE
NSE,2489,,637185,EQ,0.0,1,ICICI Securities Ltd,NSE,0.0,0.05,ISEC
NSE,5830,,1492481,EQ,0.0,1600,,NSE,0.0,0.05,IRISDOREME-SM
NSE,15168,,3883009,EQ,0.0,1,TAX FREE  7.64% SR. 108A,NSE,0.0,0.01,IRFC-NO
NSE,15134,,3874305,EQ,0.0,1,TAX FREE  7.29% SR. 107A,NSE,0.0,0.01,IRFC-NN
NSE,15112,,3868673,EQ,0.0,1,TAX FREE  7.35% SR. 108,NSE,0.0,0.01,IRFC-NM
NSE,15110,,3868161,EQ,0.0,1,TAX FREE 7.04% SR. 107,NSE,0.0,0.01,IRFC-NL
NSE,11757,,3009793,EQ,0.0,1,TAX FREE7.50% SR.104 A,NSE,0.0,0.01,IRFC-NK
NSE,11754,,3009025,EQ,0.0,1,TAX FREE  7.53% SR. 103 A,NSE,0.0,0.01,IRFC-NJ
NSE,11751,,3008257,EQ,0.0,1,TAX FREE  7.32% SR. 102 A,NSE,0.0,0.01,IRFC-NI
NSE,11748,,3007489,EQ,0.0,1,TAX FREE  7.25% SR. 104,NSE,0.0,0.01,IRFC-NH
NSE,11730,,3002881,EQ,0.0,1,TAX FREE  7.28% SR. 103,NSE,0.0,0.01,IRFC-NG
NSE,1999,,511745,EQ,0.0,1,BOND 8.88% PA TF TII-SIIB,NSE,0.0,0.01,IRFC-NE
NSE,1993,,510209,EQ,0.0,1,BOND 8.44% PA TF TII-SIB,NSE,0.0,0.01,IRFC-ND
NSE,1991,,509697,EQ,0.0,1,BOND 8.63% PA TF TII-SIIA,NSE,0.0,0.01,IRFC-NC
NSE,1987,,508673,EQ,0.0,1,BOND 8.19% PA TF TII-SIA,NSE,0.0,0.01,IRFC-NB
NSE,603,,154369,EQ,0.0,1,BOND 8.65% PA TF TI-SIIB,NSE,0.0,0.01,IRFC-NA
NSE,597,,152833,EQ,0.0,1,BOND 8.48% PA TF TI-SIB,NSE,0.0,0.01,IRFC-N9
NSE,9206,,2356737,EQ,0.0,1,,NSE,0.0,0.01,L&TFINANCE-NA
NSE,9204,,2356225,EQ,0.0,1,,NSE,0.0,0.01,L&TFINANCE-N9
NSE,1393,,356609,EQ,0.0,1,IREDA 8.80NCDTR I SR IIIB,NSE,0.0,0.01,IREDA-N6
NSE,1391,,356097,EQ,0.0,1,IREDA 8.80NCDTR I SR II B,NSE,0.0,0.01,IREDA-N5
NSE,1387,,355073,EQ,0.0,1,IREDA 8.41NCDTR I SR I B,NSE,0.0,0.01,IREDA-N4
NSE,1383,,354049,EQ,0.0,1,IREDA 8.55NCDTR I SR IIIA,NSE,0.0,0.01,IREDA-N3
NSE,1380,,353281,EQ,0.0,1,IREDA 8.55NCDTR I SR II A,NSE,0.0,0.01,IREDA-N2
NSE,1374,,351745,EQ,0.0,1,IREDA 8.16NCDTR I SR I A,NSE,0.0,0.01,IREDA-N1
NSE,4986,,1276417,EQ,0.0,1,,NSE,0.0,0.05,IRCON
NSE,20817,,5329153,EQ,0.0,5000,,NSE,0.0,0.01,IRBINVIT-IV
NSE,15313,,3920129,EQ,0.0,1,IRB INFRA DEV,NSE,0.0,0.05,IRB
NSE,1633,,418049,EQ,0.0,1,IPCA LABORATORIES,NSE,0.0,0.05,IPCALAB
NSE,166,,42497,EQ,0.0,1,INTERNATIONALPAPERAPPMLTD,NSE,0.0,0.05,IPAPPM
NSE,20413,,5225729,EQ,0.0,1,,NSE,0.0,0.05,IOLCP
NSE,1624,,415745,EQ,0.0,1,INDIAN OIL CORP,NSE,0.0,0.05,IOC
NSE,9348,,2393089,EQ,0.0,1,INDIAN OVERSEAS BANK,NSE,0.0,0.05,IOB
NSE,24870,,6366721,EQ,0.0,1,,NSE,0.0,0.05,INVENTURE
NSE,20071,,5138177,EQ,0.0,1,,NSE,0.0,0.05,INTENTECH
NSE,5926,,1517057,EQ,0.0,1,INTELLECT DESIGN ARENA,NSE,0.0,0.05,INTELLECT
NSE,30327,,7763713,EQ,0.0,1,INTEGRA GARMENT & TEX,NSE,0.0,0.05,INTEGRA-BE
NSE,13730,,3514881,EQ,0.0,1,,NSE,0.0,0.05,INSPIRISYS
NSE,14657,,3752193,EQ,0.0,1,INSECTICIDES (I),NSE,0.0,0.05,INSECTICID
NSE,7852,,2010113,EQ,0.0,1,INOX WIND,NSE,0.0,0.05,INOXWIND
NSE,13221,,3384577,EQ,0.0,1,INOX LEISURE,NSE,0.0,0.05,INOXLEISUR
NSE,21861,,5596417,EQ,0.0,3000,INNOVATIVE TYRES & TUBES,NSE,0.0,0.05,INNOVATIVE-SM
NSE,666,,170497,EQ,0.0,400,INNOVANA THINKLABS,NSE,0.0,0.05,INNOVANA-SM
NSE,1597,,408833,EQ,0.0,1,INGERSOLL-RAND INDIA,NSE,0.0,0.05,INGERRAND
NSE,1594,,408065,EQ,0.0,1,INFOSYS,NSE,0.0,0.05,INFY
NSE,29135,,7458561,EQ,0.0,1,BHARTI INFRATEL,NSE,0.0,0.05,INFRATEL
NSE,20072,,5138433,EQ,0.0,1,RELIANCE ETF INFRA BEES,NSE,0.0,0.01,INFRABEES
NSE,20640,,5283841,EQ,0.0,2000,INFOBEANS TECHNO.,NSE,0.0,0.05,INFOBEAN-SM
NSE,16249,,4159745,EQ,0.0,1,INFIBEAM INCORP.,NSE,0.0,0.05,INFIBEAM
NSE,19,,4865,EQ,0.0,1,INEOS STYROLUTION IND,NSE,0.0,0.05,INEOSSTYRO
NSE,11605,,2970881,EQ,0.0,1,,NSE,0.0,0.05,INDSWFTLTD-BE
NSE,25608,,6555649,EQ,0.0,1,INDO THAI SEC,NSE,0.0,0.05,INDOTHAI
NSE,13275,,3398401,EQ,0.0,1,INDO TECH TRANSFORM,NSE,0.0,0.05,INDOTECH
NSE,3088,,790529,EQ,0.0,1,,NSE,0.0,0.05,INDOSTAR
NSE,19955,,5108481,EQ,0.0,1,,NSE,0.0,0.05,INDOSOLAR
NSE,10993,,2814209,EQ,0.0,1,,NSE,0.0,0.05,INDORAMA
NSE,11677,,2989313,EQ,0.0,1,INDOCO REMEDIES,NSE,0.0,0.05,INDOCO
NSE,4747,,1215233,EQ,0.0,1,INDIA NIPPON ELECT ,NSE,0.0,0.05,INDNIPPON
NSE,3938,,1008129,EQ,0.0,1,IMP POWERS,NSE,0.0,0.05,INDLMETER
NSE,20988,,5372929,EQ,0.0,5103,,NSE,0.0,0.01,INDIGRID-IV
NSE,11195,,2865921,EQ,0.0,1,INTERGLOBE AVIATION,NSE,0.0,0.05,INDIGO
NSE,1530,,391681,EQ,0.0,1,INDIAN HUME PIPE CO.,NSE,0.0,0.05,INDIANHUME
NSE,4888,,1251329,EQ,0.0,1,,NSE,0.0,0.05,INDIANCARD-BE
NSE,14309,,3663105,EQ,0.0,1,INDIAN BANK,NSE,0.0,0.05,INDIANB
NSE,1521,,389377,EQ,0.0,1,INDIA GLYCOLS,NSE,0.0,0.05,INDIAGLYCO
