exchange,exchange_token,expiry,instrument_token,instrument_type,last_price,lot_size,name,segment,strike,tick_size,tradingsymbol
NFO,47960,2020-01-30,12277762,FUT,0.0,6000,,NFO-FUT,0.0,0.05,NMDC20JANFUT
NFO,49704,2019-11-28,12724226,FUT,0.0,6000,,NFO-FUT,0.0,0.05,NMDC19NOVFUT
NFO,49281,2019-12-26,12615938,FUT,0.0,6000,,NFO-FUT,0.0,0.05,NMDC19DECFUT
NFO,47959,2020-01-30,12277506,FUT,0.0,375,,NFO-FUT,0.0,0.05,NIITTECH20JANFUT
NFO,49703,2019-11-28,12723970,FUT,0.0,375,,NFO-FUT,0.0,0.05,NIITTECH19NOVFUT
NFO,49280,2019-12-26,12615682,FUT,0.0,375,,NFO-FUT,0.0,0.05,NIITTECH19DECFUT
NFO,47842,2020-01-30,12247554,FUT,0.0,50,,NFO-FUT,0.0,1.0,NIFTYIT20JANFUT
NFO,49562,2019-11-28,12687874,FUT,0.0,50,,NFO-FUT,0.0,1.0,NIFTYIT19NOVFUT
NFO,48899,2019-12-26,12518146,FUT,0.0,50,,NFO-FUT,0.0,1.0,NIFTYIT19DECFUT
NFO,47841,2020-01-30,12247298,FUT,0.0,75,,NFO-FUT,0.0,0.05,NIFTY20JANFUT
NFO,48187,2019-11-28,12335874,FUT,0.0,75,,NFO-FUT,0.0,0.05,NIFTY19NOVFUT
NFO,48898,2019-12-26,12517890,FUT,0.0,75,,NFO-FUT,0.0,0.05,NIFTY19DECFUT
NFO,47957,2020-01-30,12276994,FUT,0.0,50,,NFO-FUT,0.0,0.05,NESTLEIND20JANFUT
NFO,49702,2019-11-28,12723714,FUT,0.0,50,,NFO-FUT,0.0,0.05,NESTLEIND19NOVFUT
NFO,49271,2019-12-26,12613378,FUT,0.0,50,,NFO-FUT,0.0,0.05,NESTLEIND19DECFUT
NFO,47956,2020-01-30,12276738,FUT,0.0,9000,,NFO-FUT,0.0,0.05,NCC20JANFUT
NFO,49701,2019-11-28,12723458,FUT,0.0,8000,,NFO-FUT,0.0,0.05,NCC19NOVFUT
NFO,49270,2019-12-26,12613122,FUT,0.0,8000,,NFO-FUT,0.0,0.05,NCC19DECFUT
NFO,47955,2020-01-30,12276482,FUT,0.0,14300,,NFO-FUT,0.0,0.05,NBCC20JANFUT
NFO,49700,2019-11-28,12723202,FUT,0.0,8500,,NFO-FUT,0.0,0.05,NBCC19NOVFUT
NFO,49267,2019-12-26,12612354,FUT,0.0,8500,,NFO-FUT,0.0,0.05,NBCC19DECFUT
NFO,47954,2020-01-30,12276226,FUT,0.0,11700,,NFO-FUT,0.0,0.05,NATIONALUM20JANFUT
NFO,49699,2019-11-28,12722946,FUT,0.0,10000,,NFO-FUT,0.0,0.05,NATIONALUM19NOVFUT
NFO,49266,2019-12-26,12612098,FUT,0.0,10000,,NFO-FUT,0.0,0.05,NATIONALUM19DECFUT
NFO,47949,2020-01-30,12274946,FUT,0.0,1500,,NFO-FUT,0.0,0.05,MUTHOOTFIN20JANFUT
NFO,49698,2019-11-28,12722690,FUT,0.0,1500,,NFO-FUT,0.0,0.05,MUTHOOTFIN19NOVFUT
NFO,49261,2019-12-26,12610818,FUT,0.0,1500,,NFO-FUT,0.0,0.05,MUTHOOTFIN19DECFUT
NFO,47948,2020-01-30,12274690,FUT,0.0,10,,NFO-FUT,0.0,0.05,MRF20JANFUT
NFO,49696,2019-11-28,12722178,FUT,0.0,10,,NFO-FUT,0.0,0.05,MRF19NOVFUT
NFO,49260,2019-12-26,12610562,FUT,0.0,10,,NFO-FUT,0.0,0.05,MRF19DECFUT
NFO,47940,2020-01-30,12272642,FUT,0.0,5000,,NFO-FUT,0.0,0.05,MOTHERSUMI20JANFUT
NFO,49695,2019-11-28,12721922,FUT,0.0,3300,,NFO-FUT,0.0,0.05,MOTHERSUMI19NOVFUT
NFO,49249,2019-12-26,12607746,FUT,0.0,3300,,NFO-FUT,0.0,0.05,MOTHERSUMI19DECFUT
NFO,47939,2020-01-30,12272386,FUT,0.0,800,,NFO-FUT,0.0,0.05,MINDTREE20JANFUT
NFO,49248,2019-12-26,12607490,FUT,0.0,600,,NFO-FUT,0.0,0.05,MINDTREE19DECFUT
NFO,47938,2020-01-30,12272130,FUT,0.0,600,,NFO-FUT,0.0,0.05,MGL20JANFUT
NFO,49690,2019-11-28,12720642,FUT,0.0,600,,NFO-FUT,0.0,0.05,MGL19NOVFUT
NFO,49243,2019-12-26,12606210,FUT,0.0,600,,NFO-FUT,0.0,0.05,MGL19DECFUT
NFO,47937,2020-01-30,12271874,FUT,0.0,1300,,NFO-FUT,0.0,0.05,MFSL20JANFUT
NFO,49242,2019-12-26,12605954,FUT,0.0,1200,,NFO-FUT,0.0,0.05,MFSL19DECFUT
NFO,47936,2020-01-30,12271618,FUT,0.0,1250,,NFO-FUT,0.0,0.05,MCDOWELL-N20JANFUT
NFO,49688,2019-11-28,12720130,FUT,0.0,1250,,NFO-FUT,0.0,0.05,MCDOWELL-N19NOVFUT
NFO,49232,2019-12-26,12603394,FUT,0.0,1250,,NFO-FUT,0.0,0.05,MCDOWELL-N19DECFUT
NFO,47935,2020-01-30,12271362,FUT,0.0,100,,NFO-FUT,0.0,0.05,MARUTI20JANFUT
NFO,49687,2019-11-28,12719874,FUT,0.0,75,,NFO-FUT,0.0,0.05,MARUTI19NOVFUT
NFO,49230,2019-12-26,12602882,FUT,0.0,75,,NFO-FUT,0.0,0.05,MARUTI19DECFUT
NFO,47934,2020-01-30,12271106,FUT,0.0,1300,,NFO-FUT,0.0,0.05,MARICO20JANFUT
NFO,49686,2019-11-28,12719618,FUT,0.0,1300,,NFO-FUT,0.0,0.05,MARICO19NOVFUT
NFO,49229,2019-12-26,12602626,FUT,0.0,1300,,NFO-FUT,0.0,0.05,MARICO19DECFUT
NFO,47933,2020-01-30,12270850,FUT,0.0,6000,,NFO-FUT,0.0,0.05,MANAPPURAM20JANFUT
NFO,49685,2019-11-28,12719362,FUT,0.0,6000,,NFO-FUT,0.0,0.05,MANAPPURAM19NOVFUT
NFO,49228,2019-12-26,12602370,FUT,0.0,6000,,NFO-FUT,0.0,0.05,MANAPPURAM19DECFUT
NFO,47932,2020-01-30,12270594,FUT,0.0,1600,,NFO-FUT,0.0,0.05,M&MFIN20JANFUT
NFO,49684,2019-11-28,12719106,FUT,0.0,1250,,NFO-FUT,0.0,0.05,M&MFIN19NOVFUT
NFO,49227,2019-12-26,12602114,FUT,0.0,1250,,NFO-FUT,0.0,0.05,M&MFIN19DECFUT
NFO,47931,2020-01-30,12270338,FUT,0.0,1000,,NFO-FUT,0.0,0.05,M&M20JANFUT
NFO,49683,2019-11-28,12718850,FUT,0.0,1000,,NFO-FUT,0.0,0.05,M&M19NOVFUT
NFO,49226,2019-12-26,12601858,FUT,0.0,1000,,NFO-FUT,0.0,0.05,M&M19DECFUT
NFO,47930,2020-01-30,12270082,FUT,0.0,700,,NFO-FUT,0.0,0.05,LUPIN20JANFUT
NFO,49682,2019-11-28,12718594,FUT,0.0,700,,NFO-FUT,0.0,0.05,LUPIN19NOVFUT
NFO,49221,2019-12-26,12600578,FUT,0.0,700,,NFO-FUT,0.0,0.05,LUPIN19DECFUT
NFO,47929,2020-01-30,12269826,FUT,0.0,375,,NFO-FUT,0.0,0.05,LT20JANFUT
NFO,49680,2019-11-28,12718082,FUT,0.0,375,,NFO-FUT,0.0,0.05,LT19NOVFUT
NFO,49220,2019-12-26,12600322,FUT,0.0,375,,NFO-FUT,0.0,0.05,LT19DECFUT
NFO,47928,2020-01-30,12269570,FUT,0.0,1300,,NFO-FUT,0.0,0.05,LICHSGFIN20JANFUT
NFO,49676,2019-11-28,12717058,FUT,0.0,1100,,NFO-FUT,0.0,0.05,LICHSGFIN19NOVFUT
NFO,49206,2019-12-26,12596738,FUT,0.0,1100,,NFO-FUT,0.0,0.05,LICHSGFIN19DECFUT
NFO,47927,2020-01-30,12269314,FUT,0.0,5600,,NFO-FUT,0.0,0.05,L&TFH20JANFUT
NFO,49675,2019-11-28,12716802,FUT,0.0,4500,,NFO-FUT,0.0,0.05,L&TFH19NOVFUT
NFO,49203,2019-12-26,12595970,FUT,0.0,4500,,NFO-FUT,0.0,0.05,L&TFH19DECFUT
NFO,47926,2020-01-30,12269058,FUT,0.0,400,,NFO-FUT,0.0,0.05,KOTAKBANK20JANFUT
NFO,49674,2019-11-28,12716546,FUT,0.0,400,,NFO-FUT,0.0,0.05,KOTAKBANK19NOVFUT
NFO,49198,2019-12-26,12594690,FUT,0.0,400,,NFO-FUT,0.0,0.05,KOTAKBANK19DECFUT
NFO,47925,2020-01-30,12268802,FUT,0.0,1400,,NFO-FUT,0.0,0.05,JUSTDIAL20JANFUT
NFO,49673,2019-11-28,12716290,FUT,0.0,1400,,NFO-FUT,0.0,0.05,JUSTDIAL19NOVFUT
NFO,49197,2019-12-26,12594434,FUT,0.0,1400,,NFO-FUT,0.0,0.05,JUSTDIAL19DECFUT
NFO,47924,2020-01-30,12268546,FUT,0.0,500,,NFO-FUT,0.0,0.05,JUBLFOOD20JANFUT
NFO,49672,2019-11-28,12716034,FUT,0.0,500,,NFO-FUT,0.0,0.05,JUBLFOOD19NOVFUT
NFO,49184,2019-12-26,12591106,FUT,0.0,500,,NFO-FUT,0.0,0.05,JUBLFOOD19DECFUT
NFO,47923,2020-01-30,12268290,FUT,0.0,2300,,NFO-FUT,0.0,0.05,JSWSTEEL20JANFUT
NFO,49669,2019-11-28,12715266,FUT,0.0,2000,,NFO-FUT,0.0,0.05,JSWSTEEL19NOVFUT
NFO,49183,2019-12-26,12590850,FUT,0.0,2000,,NFO-FUT,0.0,0.05,JSWSTEEL19DECFUT
NFO,47922,2020-01-30,12268034,FUT,0.0,5000,,NFO-FUT,0.0,0.05,JINDALSTEL20JANFUT
NFO,49668,2019-11-28,12715010,FUT,0.0,3200,,NFO-FUT,0.0,0.05,JINDALSTEL19NOVFUT
NFO,49160,2019-12-26,12584962,FUT,0.0,3200,,NFO-FUT,0.0,0.05,JINDALSTEL19DECFUT
NFO,47921,2020-01-30,12267778,FUT,0.0,2400,,NFO-FUT,0.0,0.05,ITC20JANFUT
NFO,47920,2020-01-30,12267522,FUT,0.0,4000,,NFO-FUT,0.0,0.05,IOC20JANFUT
NFO,49666,2019-11-28,12714498,FUT,0.0,3500,,NFO-FUT,0.0,0.05,IOC19NOVFUT
NFO,49151,2019-12-26,12582658,FUT,0.0,3500,,NFO-FUT,0.0,0.05,IOC19DECFUT
NFO,47919,2020-01-30,12267266,FUT,0.0,1200,,NFO-FUT,0.0,0.05,INFY20JANFUT
NFO,49661,2019-11-28,12713218,FUT,0.0,1200,,NFO-FUT,0.0,0.05,INFY19NOVFUT
NFO,49150,2019-12-26,12582402,FUT,0.0,1200,,NFO-FUT,0.0,0.05,INFY19DECFUT
NFO,47918,2020-01-30,12267010,FUT,0.0,2000,,NFO-FUT,0.0,0.05,INFRATEL20JANFUT
NFO,49660,2019-11-28,12712962,FUT,0.0,2000,,NFO-FUT,0.0,0.05,INFRATEL19NOVFUT
NFO,49144,2019-12-26,12580866,FUT,0.0,2000,,NFO-FUT,0.0,0.05,INFRATEL19DECFUT
NFO,47917,2020-01-30,12266754,FUT,0.0,400,,NFO-FUT,0.0,0.05,INDUSINDBK20JANFUT
NFO,49656,2019-11-28,12711938,FUT,0.0,400,,NFO-FUT,0.0,0.05,INDUSINDBK19NOVFUT
NFO,49143,2019-12-26,12580610,FUT,0.0,400,,NFO-FUT,0.0,0.05,INDUSINDBK19DECFUT
NFO,47916,2020-01-30,12266498,FUT,0.0,300,,NFO-FUT,0.0,0.05,INDIGO20JANFUT
NFO,49134,2019-12-26,12578306,FUT,0.0,300,,NFO-FUT,0.0,0.05,INDIGO19DECFUT
NFO,47915,2020-01-30,12266242,FUT,0.0,2750,,NFO-FUT,0.0,0.05,IGL20JANFUT
NFO,49129,2019-12-26,12577026,FUT,0.0,2750,,NFO-FUT,0.0,0.05,IGL19DECFUT
NFO,47914,2020-01-30,12265986,FUT,0.0,12000,,NFO-FUT,0.0,0.05,IDFCFIRSTB20JANFUT
NFO,49128,2019-12-26,12576770,FUT,0.0,12000,,NFO-FUT,0.0,0.05,IDFCFIRSTB19DECFUT
NFO,47913,2020-01-30,12265730,FUT,0.0,98000,,NFO-FUT,0.0,0.05,IDEA20JANFUT
NFO,49650,2019-11-28,12710402,FUT,0.0,28000,,NFO-FUT,0.0,0.05,IDEA19NOVFUT
NFO,49127,2019-12-26,12576514,FUT,0.0,28000,,NFO-FUT,0.0,0.05,IDEA19DECFUT
NFO,47912,2020-01-30,12265474,FUT,0.0,1500,,NFO-FUT,0.0,0.05,ICICIPRULI20JANFUT
NFO,49649,2019-11-28,12710146,FUT,0.0,1500,,NFO-FUT,0.0,0.05,ICICIPRULI19NOVFUT
NFO,49104,2019-12-26,12570626,FUT,0.0,1500,,NFO-FUT,0.0,0.05,ICICIPRULI19DECFUT
NFO,47910,2020-01-30,12264962,FUT,0.0,1375,,NFO-FUT,0.0,0.05,ICICIBANK20JANFUT
NFO,49645,2019-11-28,12709122,FUT,0.0,1375,,NFO-FUT,0.0,0.05,ICICIBANK19NOVFUT
NFO,49103,2019-12-26,12570370,FUT,0.0,1375,,NFO-FUT,0.0,0.05,ICICIBANK19DECFUT
NFO,47909,2020-01-30,12264706,FUT,0.0,1200,,NFO-FUT,0.0,0.05,IBULHSGFIN20JANFUT
NFO,49644,2019-11-28,12708866,FUT,0.0,800,,NFO-FUT,0.0,0.05,IBULHSGFIN19NOVFUT
NFO,49102,2019-12-26,12570114,FUT,0.0,800,,NFO-FUT,0.0,0.05,IBULHSGFIN19DECFUT
NFO,47908,2020-01-30,12264450,FUT,0.0,300,,NFO-FUT,0.0,0.05,HINDUNILVR20JANFUT
NFO,49643,2019-11-28,12708610,FUT,0.0,300,,NFO-FUT,0.0,0.05,HINDUNILVR19NOVFUT
NFO,49101,2019-12-26,12569858,FUT,0.0,300,,NFO-FUT,0.0,0.05,HINDUNILVR19DECFUT
NFO,47907,2020-01-30,12264194,FUT,0.0,2100,,NFO-FUT,0.0,0.05,HINDPETRO20JANFUT
NFO,49642,2019-11-28,12708354,FUT,0.0,2100,,NFO-FUT,0.0,0.05,HINDPETRO19NOVFUT
NFO,49100,2019-12-26,12569602,FUT,0.0,2100,,NFO-FUT,0.0,0.05,HINDPETRO19DECFUT
NFO,47905,2020-01-30,12263682,FUT,0.0,3500,,NFO-FUT,0.0,0.05,HINDALCO20JANFUT
NFO,49641,2019-11-28,12708098,FUT,0.0,3500,,NFO-FUT,0.0,0.05,HINDALCO19NOVFUT
NFO,49099,2019-12-26,12569346,FUT,0.0,3500,,NFO-FUT,0.0,0.05,HINDALCO19DECFUT
NFO,49639,2019-11-28,12707586,FUT,0.0,1500,,NFO-FUT,0.0,0.05,HEXAWARE19NOVFUT
NFO,49098,2019-12-26,12569090,FUT,0.0,1500,,NFO-FUT,0.0,0.05,HEXAWARE19DECFUT
NFO,47904,2020-01-30,12263426,FUT,0.0,200,,NFO-FUT,0.0,0.05,HEROMOTOCO20JANFUT
NFO,49638,2019-11-28,12707330,FUT,0.0,200,,NFO-FUT,0.0,0.05,HEROMOTOCO19NOVFUT
NFO,49097,2019-12-26,12568834,FUT,0.0,200,,NFO-FUT,0.0,0.05,HEROMOTOCO19DECFUT
NFO,47903,2020-01-30,12263170,FUT,0.0,500,,NFO-FUT,0.0,0.05,HDFCBANK20JANFUT
NFO,49637,2019-11-28,12707074,FUT,0.0,500,,NFO-FUT,0.0,0.05,HDFCBANK19NOVFUT
NFO,49092,2019-12-26,12567554,FUT,0.0,500,,NFO-FUT,0.0,0.05,HDFCBANK19DECFUT
NFO,47902,2020-01-30,12262914,FUT,0.0,250,,NFO-FUT,0.0,0.05,HDFC20JANFUT
NFO,49636,2019-11-28,12706818,FUT,0.0,250,,NFO-FUT,0.0,0.05,HDFC19NOVFUT
NFO,49091,2019-12-26,12567298,FUT,0.0,250,,NFO-FUT,0.0,0.05,HDFC19DECFUT
NFO,47901,2020-01-30,12262658,FUT,0.0,700,,NFO-FUT,0.0,0.05,HCLTECH20JANFUT
NFO,49635,2019-11-28,12706562,FUT,0.0,700,,NFO-FUT,0.0,0.05,HCLTECH19NOVFUT
NFO,49081,2019-12-26,12564738,FUT,0.0,700,,NFO-FUT,0.0,0.05,HCLTECH19DECFUT
NFO,47900,2020-01-30,12262402,FUT,0.0,1000,,NFO-FUT,0.0,0.05,HAVELLS20JANFUT
NFO,49634,2019-11-28,12706306,FUT,0.0,1000,,NFO-FUT,0.0,0.05,HAVELLS19NOVFUT
NFO,49080,2019-12-26,12564482,FUT,0.0,1000,,NFO-FUT,0.0,0.05,HAVELLS19DECFUT
NFO,47899,2020-01-30,12262146,FUT,0.0,750,,NFO-FUT,0.0,0.05,GRASIM20JANFUT
NFO,49633,2019-11-28,12706050,FUT,0.0,750,,NFO-FUT,0.0,0.05,GRASIM19NOVFUT
NFO,49079,2019-12-26,12564226,FUT,0.0,750,,NFO-FUT,0.0,0.05,GRASIM19DECFUT
NFO,47898,2020-01-30,12261890,FUT,0.0,800,,NFO-FUT,0.0,0.05,GODREJCP20JANFUT
NFO,49632,2019-11-28,12705794,FUT,0.0,800,,NFO-FUT,0.0,0.05,GODREJCP19NOVFUT
NFO,49075,2019-12-26,12563202,FUT,0.0,800,,NFO-FUT,0.0,0.05,GODREJCP19DECFUT
NFO,47897,2020-01-30,12261634,FUT,0.0,45000,,NFO-FUT,0.0,0.05,GMRINFRA20JANFUT
NFO,49631,2019-11-28,12705538,FUT,0.0,45000,,NFO-FUT,0.0,0.05,GMRINFRA19NOVFUT
NFO,49070,2019-12-26,12561922,FUT,0.0,45000,,NFO-FUT,0.0,0.05,GMRINFRA19DECFUT
NFO,47896,2020-01-30,12261378,FUT,0.0,1400,,NFO-FUT,0.0,0.05,GLENMARK20JANFUT
NFO,49630,2019-11-28,12705282,FUT,0.0,1000,,NFO-FUT,0.0,0.05,GLENMARK19NOVFUT
NFO,49069,2019-12-26,12561666,FUT,0.0,1000,,NFO-FUT,0.0,0.05,GLENMARK19DECFUT
NFO,47895,2020-01-30,12261122,FUT,0.0,5334,,NFO-FUT,0.0,0.05,GAIL20JANFUT
NFO,49629,2019-11-28,12705026,FUT,0.0,5334,,NFO-FUT,0.0,0.05,GAIL19NOVFUT
NFO,47894,2020-01-30,12260866,FUT,0.0,7000,,NFO-FUT,0.0,0.05,FEDERALBNK20JANFUT
NFO,49628,2019-11-28,12704770,FUT,0.0,7000,,NFO-FUT,0.0,0.05,FEDERALBNK19NOVFUT
NFO,49061,2019-12-26,12559618,FUT,0.0,7000,,NFO-FUT,0.0,0.05,FEDERALBNK19DECFUT
NFO,47893,2020-01-30,12260610,FUT,0.0,2900,,NFO-FUT,0.0,0.05,EXIDEIND20JANFUT
NFO,49627,2019-11-28,12704514,FUT,0.0,2400,,NFO-FUT,0.0,0.05,EXIDEIND19NOVFUT
NFO,49056,2019-12-26,12558338,FUT,0.0,2400,,NFO-FUT,0.0,0.05,EXIDEIND19DECFUT
NFO,47892,2020-01-30,12260354,FUT,0.0,1100,,NFO-FUT,0.0,0.05,ESCORTS20JANFUT
NFO,49055,2019-12-26,12558082,FUT,0.0,1100,,NFO-FUT,0.0,0.05,ESCORTS19DECFUT
NFO,47891,2020-01-30,12260098,FUT,0.0,4900,,NFO-FUT,0.0,0.05,EQUITAS20JANFUT
NFO,49625,2019-11-28,12704002,FUT,0.0,4000,,NFO-FUT,0.0,0.05,EQUITAS19NOVFUT
NFO,49050,2019-12-26,12556802,FUT,0.0,4000,,NFO-FUT,0.0,0.05,EQUITAS19DECFUT
NFO,47890,2020-01-30,12259842,FUT,0.0,30,,NFO-FUT,0.0,0.05,EICHERMOT20JANFUT
NFO,49624,2019-11-28,12703746,FUT,0.0,25,,NFO-FUT,0.0,0.05,EICHERMOT19NOVFUT
NFO,49048,2019-12-26,12556290,FUT,0.0,25,,NFO-FUT,0.0,0.05,EICHERMOT19DECFUT
NFO,47889,2020-01-30,12259586,FUT,0.0,250,,NFO-FUT,0.0,0.05,DRREDDY20JANFUT
NFO,49623,2019-11-28,12703490,FUT,0.0,250,,NFO-FUT,0.0,0.05,DRREDDY19NOVFUT
NFO,49047,2019-12-26,12556034,FUT,0.0,250,,NFO-FUT,0.0,0.05,DRREDDY19DECFUT
NFO,47888,2020-01-30,12259330,FUT,0.0,3300,,NFO-FUT,0.0,0.05,DLF20JANFUT
NFO,49622,2019-11-28,12703234,FUT,0.0,2800,,NFO-FUT,0.0,0.05,DLF19NOVFUT
NFO,49046,2019-12-26,12555778,FUT,0.0,2800,,NFO-FUT,0.0,0.05,DLF19DECFUT
NFO,47887,2020-01-30,12259074,FUT,0.0,400,,NFO-FUT,0.0,0.05,DIVISLAB20JANFUT
NFO,49616,2019-11-28,12701698,FUT,0.0,400,,NFO-FUT,0.0,0.05,DIVISLAB19NOVFUT
NFO,49045,2019-12-26,12555522,FUT,0.0,400,,NFO-FUT,0.0,0.05,DIVISLAB19DECFUT
NFO,47886,2020-01-30,12258818,FUT,0.0,24300,,NFO-FUT,0.0,0.05,DISHTV20JANFUT
NFO,49615,2019-11-28,12701442,FUT,0.0,14000,,NFO-FUT,0.0,0.05,DISHTV19NOVFUT
NFO,49044,2019-12-26,12555266,FUT,0.0,14000,,NFO-FUT,0.0,0.05,DISHTV19DECFUT
NFO,47885,2020-01-30,12258562,FUT,0.0,1250,,NFO-FUT,0.0,0.05,DABUR20JANFUT
NFO,49043,2019-12-26,12555010,FUT,0.0,1250,,NFO-FUT,0.0,0.05,DABUR19DECFUT
NFO,47884,2020-01-30,12258306,FUT,0.0,900,,NFO-FUT,0.0,0.05,CUMMINSIND20JANFUT
NFO,49613,2019-11-28,12700930,FUT,0.0,700,,NFO-FUT,0.0,0.05,CUMMINSIND19NOVFUT
NFO,49034,2019-12-26,12552706,FUT,0.0,700,,NFO-FUT,0.0,0.05,CUMMINSIND19DECFUT
NFO,47883,2020-01-30,12258050,FUT,0.0,1563,,NFO-FUT,0.0,0.05,CONCOR20JANFUT
NFO,49612,2019-11-28,12700674,FUT,0.0,1563,,NFO-FUT,0.0,0.05,CONCOR19NOVFUT
NFO,49033,2019-12-26,12552450,FUT,0.0,1563,,NFO-FUT,0.0,0.05,CONCOR19DECFUT
NFO,47882,2020-01-30,12257794,FUT,0.0,700,,NFO-FUT,0.0,0.05,COLPAL20JANFUT
NFO,49611,2019-11-28,12700418,FUT,0.0,700,,NFO-FUT,0.0,0.05,COLPAL19NOVFUT
NFO,49032,2019-12-26,12552194,FUT,0.0,700,,NFO-FUT,0.0,0.05,COLPAL19DECFUT
NFO,47881,2020-01-30,12257538,FUT,0.0,2700,,NFO-FUT,0.0,0.05,COALINDIA20JANFUT
NFO,49610,2019-11-28,12700162,FUT,0.0,2200,,NFO-FUT,0.0,0.05,COALINDIA19NOVFUT
NFO,49031,2019-12-26,12551938,FUT,0.0,2200,,NFO-FUT,0.0,0.05,COALINDIA19DECFUT
NFO,47880,2020-01-30,12257282,FUT,0.0,1150,,NFO-FUT,0.0,0.05,CIPLA20JANFUT
NFO,49606,2019-11-28,12699138,FUT,0.0,1000,,NFO-FUT,0.0,0.05,CIPLA19NOVFUT
NFO,49025,2019-12-26,12550402,FUT,0.0,1000,,NFO-FUT,0.0,0.05,CIPLA19DECFUT
NFO,47879,2020-01-30,12257026,FUT,0.0,2500,,NFO-FUT,0.0,0.05,CHOLAFIN20JANFUT
NFO,49605,2019-11-28,12698882,FUT,0.0,2500,,NFO-FUT,0.0,0.05,CHOLAFIN19NOVFUT
NFO,49023,2019-12-26,12549890,FUT,0.0,2500,,NFO-FUT,0.0,0.05,CHOLAFIN19DECFUT
NFO,47878,2020-01-30,12256770,FUT,0.0,800,,NFO-FUT,0.0,0.05,CESC20JANFUT
NFO,49603,2019-11-28,12698370,FUT,0.0,800,,NFO-FUT,0.0,0.05,CESC19NOVFUT
NFO,49019,2019-12-26,12548866,FUT,0.0,800,,NFO-FUT,0.0,0.05,CESC19DECFUT
NFO,48042,2020-01-30,12298754,FUT,0.0,1700,,NFO-FUT,0.0,0.05,ZEEL20JANFUT
NFO,49441,2019-12-26,12656898,FUT,0.0,1300,,NFO-FUT,0.0,0.05,ZEEL19DECFUT
NFO,48041,2020-01-30,12298498,FUT,0.0,8800,,NFO-FUT,0.0,0.05,YESBANK20JANFUT
NFO,49763,2019-11-28,12739330,FUT,0.0,2200,,NFO-FUT,0.0,0.05,YESBANK19NOVFUT
NFO,49440,2019-12-26,12656642,FUT,0.0,2200,,NFO-FUT,0.0,0.05,YESBANK19DECFUT
NFO,48040,2020-01-30,12298242,FUT,0.0,3200,,NFO-FUT,0.0,0.05,WIPRO20JANFUT
NFO,49762,2019-11-28,12739074,FUT,0.0,3200,,NFO-FUT,0.0,0.05,WIPRO19NOVFUT
NFO,49435,2019-12-26,12655362,FUT,0.0,3200,,NFO-FUT,0.0,0.05,WIPRO19DECFUT
NFO,48039,2020-01-30,12297986,FUT,0.0,1000,,NFO-FUT,0.0,0.05,VOLTAS20JANFUT
NFO,49761,2019-11-28,12738818,FUT,0.0,1000,,NFO-FUT,0.0,0.05,VOLTAS19NOVFUT
NFO,49427,2019-12-26,12653314,FUT,0.0,1000,,NFO-FUT,0.0,0.05,VOLTAS19DECFUT
NFO,48036,2020-01-30,12297218,FUT,0.0,3500,,NFO-FUT,0.0,0.05,VEDL20JANFUT
NFO,49760,2019-11-28,12738562,FUT,0.0,3000,,NFO-FUT,0.0,0.05,VEDL19NOVFUT
NFO,49422,2019-12-26,12652034,FUT,0.0,3000,,NFO-FUT,0.0,0.05,VEDL19DECFUT
NFO,48035,2020-01-30,12296962,FUT,0.0,900,,NFO-FUT,0.0,0.05,UPL20JANFUT
NFO,49755,2019-11-28,12737282,FUT,0.0,900,,NFO-FUT,0.0,0.05,UPL19NOVFUT
NFO,49421,2019-12-26,12651778,FUT,0.0,900,,NFO-FUT,0.0,0.05,UPL19DECFUT
NFO,47877,2020-01-30,12256514,FUT,0.0,600,,NFO-FUT,0.0,0.05,CENTURYTEX20JANFUT
NFO,49602,2019-11-28,12698114,FUT,0.0,600,,NFO-FUT,0.0,0.05,CENTURYTEX19NOVFUT
NFO,49018,2019-12-26,12548610,FUT,0.0,600,,NFO-FUT,0.0,0.05,CENTURYTEX19DECFUT
NFO,47876,2020-01-30,12256258,FUT,0.0,4100,,NFO-FUT,0.0,0.05,CASTROLIND20JANFUT
NFO,49599,2019-11-28,12697346,FUT,0.0,3400,,NFO-FUT,0.0,0.05,CASTROLIND19NOVFUT
NFO,49017,2019-12-26,12548354,FUT,0.0,3400,,NFO-FUT,0.0,0.05,CASTROLIND19DECFUT
NFO,47875,2020-01-30,12256002,FUT,0.0,2600,,NFO-FUT,0.0,0.05,CANBK20JANFUT
NFO,49598,2019-11-28,12697090,FUT,0.0,2000,,NFO-FUT,0.0,0.05,CANBK19NOVFUT
NFO,49015,2019-12-26,12547842,FUT,0.0,2000,,NFO-FUT,0.0,0.05,CANBK19DECFUT
NFO,47874,2020-01-30,12255746,FUT,0.0,2200,,NFO-FUT,0.0,0.05,CADILAHC20JANFUT
NFO,49597,2019-11-28,12696834,FUT,0.0,1600,,NFO-FUT,0.0,0.05,CADILAHC19NOVFUT
NFO,49014,2019-12-26,12547586,FUT,0.0,1600,,NFO-FUT,0.0,0.05,CADILAHC19DECFUT
NFO,47873,2020-01-30,12255490,FUT,0.0,200,,NFO-FUT,0.0,0.05,BRITANNIA20JANFUT
NFO,49595,2019-11-28,12696322,FUT,0.0,200,,NFO-FUT,0.0,0.05,BRITANNIA19NOVFUT
