exchange,exchange_token,expiry,instrument_token,instrument_type,last_price,lot_size,name,segment,strike,tick_size,tradingsymbol
NSE,11203,,2867969,EQ,0.0,1,,NSE,0.0,0.05,SUBEX
NSE,9309,,2383105,EQ,0.0,1,STERLITE TECHNOLOGIES,NSE,0.0,0.05,STRTECH
NSE,4299,,1100545,EQ,0.0,1,STERLING TOOLS,NSE,0.0,0.05,STERTOOLS
NSE,11864,,3037185,EQ,0.0,1,PRIME SECURITIES,NSE,0.0,0.05,PRIMESECU
NSE,19631,,5025537,EQ,0.0,1,PRICOL,NSE,0.0,0.05,PRICOLLTD
NSE,20302,,5197313,EQ,0.0,1,PRESTIGE ESTATE,NSE,0.0,0.05,PRESTIGE
NSE,11671,,2987777,EQ,0.0,1,PRESSMAN ADVERTISING,NSE,0.0,0.05,PRESSMN
NSE,3908,,1000449,EQ,0.0,1,PREMIER POLYFILM,NSE,0.0,0.05,PREMIERPOL
NSE,17397,,4453633,EQ,0.0,1,PREMIER EXPLOSIVES,NSE,0.0,0.05,PREMEXPLN
NSE,2717,,695553,EQ,0.0,1,PRECISION WIRES INDIA,NSE,0.0,0.05,PRECWIRE
NSE,2711,,694017,EQ,0.0,1,,NSE,0.0,0.05,PRECOT
NSE,12603,,3226369,EQ,0.0,1,PRECISION CAMSHAFTS,NSE,0.0,0.05,PRECAM
NSE,2708,,693249,EQ,0.0,1,,NSE,0.0,0.05,PRAKASH
NSE,10297,,2636033,EQ,0.0,1,,NSE,0.0,0.05,PPL
NSE,13463,,3446529,EQ,0.0,1,,NSE,0.0,0.05,PIONEEREMB
NSE,30835,,7893761,EQ,0.0,1,,NSE,0.0,0.05,PILITA
NSE,11445,,2929921,EQ,0.0,1,,NSE,0.0,0.05,PILANIINVS
NSE,14552,,3725313,EQ,0.0,1,THE PHOENIX MILLS,NSE,0.0,0.05,PHOENIXLTD
NSE,2649,,678145,EQ,0.0,1,PHILIPS CARBON BLACK,NSE,0.0,0.05,PHILIPCARB
NSE,14260,,3650561,EQ,0.0,1,PEARL GLOBAL IND,NSE,0.0,0.05,PGIL
NSE,940,,240641,EQ,0.0,1,,NSE,0.0,0.05,PGHL
NSE,2535,,648961,EQ,0.0,1,P&G HYGIENE & HEALTH CARE,NSE,0.0,0.05,PGHH
NSE,22602,,5786113,EQ,0.0,1,PTC INDIA FIN SERV,NSE,0.0,0.05,PFS
NSE,13496,,3454977,EQ,0.0,1,PRIME FOCUS,NSE,0.0,0.05,PFOCUS
NSE,2643,,676609,EQ,0.0,1,PFIZER,NSE,0.0,0.05,PFIZER
NSE,18365,,4701441,EQ,0.0,1,PERSISTENT SYSTEMS,NSE,0.0,0.05,PERSISTENT
NSE,2256,,577537,EQ,0.0,1,PENINSULA LAND,NSE,0.0,0.05,PENINLAND
NSE,2610,,668161,EQ,0.0,1,,NSE,0.0,0.05,PEARLPOLY
NSE,5264,,1347585,EQ,0.0,1,PDS MULTINATIONAL FAS,NSE,0.0,0.05,PDSMFL
NSE,15377,,3936513,EQ,0.0,1,PUDUMJEE PAPER PRO.,NSE,0.0,0.05,PDMJEPAPER
NSE,29124,,7455745,EQ,0.0,1,PC JEWELLER,NSE,0.0,0.05,PCJEWELLER
NSE,2589,,662785,EQ,0.0,1,PATSPIN INDIA,NSE,0.0,0.05,PATSPINLTD
NSE,15219,,3896065,EQ,0.0,1,PATEL INT. LOG.,NSE,0.0,0.05,PATINTLOG
NSE,11699,,2994945,EQ,0.0,1,PATEL ENGINEERING,NSE,0.0,0.05,PATELENG
NSE,13791,,3530497,EQ,0.0,1,,NSE,0.0,0.05,PARSVNATH
NSE,17130,,4385281,EQ,0.0,1,PARAG MILK FOODS,NSE,0.0,0.05,PARAGMILK
NSE,13951,,3571457,EQ,0.0,1,PARAMOUNT COMM,NSE,0.0,0.05,PARACABLES
NSE,2562,,655873,EQ,0.0,1,HUHTAMAKI PPL,NSE,0.0,0.05,PAPERPROD
NSE,21383,,5474049,EQ,0.0,1,,NSE,0.0,0.05,PALASHSECU
NSE,25468,,6519809,EQ,0.0,1,PAISALO DIGITAL,NSE,0.0,0.05,PAISALO
NSE,2487,,636673,EQ,0.0,1,ORIENTAL BANK OF COMMERCE,NSE,0.0,0.05,ORIENTBANK
NSE,14346,,3672577,EQ,0.0,1,,NSE,0.0,0.05,ORIENTALTL
NSE,13111,,3356417,EQ,0.0,1,ORIENT ABRASIVE,NSE,0.0,0.05,ORIENTABRA
NSE,31475,,8057601,EQ,0.0,1,ORBIT EXPORTS,NSE,0.0,0.05,ORBTEXP
NSE,11012,,2819073,EQ,0.0,1,,NSE,0.0,0.05,OPTOCIRCUI
NSE,21469,,5496065,EQ,0.0,1,,NSE,0.0,0.05,OPTIEMUS
NSE,2481,,635137,EQ,0.0,1,ONWARD TECHNOLOGIES,NSE,0.0,0.05,ONWARDTEC
NSE,15278,,3911169,EQ,0.0,1,ONMOBILE GLOBAL,NSE,0.0,0.05,ONMOBILE
NSE,10922,,2796033,EQ,0.0,1,,NSE,0.0,0.05,OMAXAUTO
NSE,10637,,2723073,EQ,0.0,1,,NSE,0.0,0.05,OLECTRA
NSE,16839,,4310785,EQ,0.0,1,,NSE,0.0,0.05,OISL
NSE,2472,,632833,EQ,0.0,1,OIL COUNTRY TUBULAR,NSE,0.0,0.05,OILCOUNTUB
NSE,10738,,2748929,EQ,0.0,1,ORACLE FIN SERV SOFT,NSE,0.0,0.05,OFSS
NSE,11239,,2877185,EQ,0.0,1,NALWA SONS INVESTMENT,NSE,0.0,0.05,NSIL
NSE,7553,,1933569,EQ,0.0,1,NRB BEARING,NSE,0.0,0.05,NRBBEARING
NSE,20314,,5200385,EQ,0.0,1,N R AGARWAL INDS,NSE,0.0,0.05,NRAIL
NSE,12978,,3322369,EQ,0.0,1,,NSE,0.0,0.01,NPBET
NSE,4160,,1064961,EQ,0.0,1,,NSE,0.0,0.05,NORBTEAEXP
NSE,2442,,625153,EQ,0.0,1,NOCIL,NSE,0.0,0.05,NOCIL
NSE,8585,,2197761,EQ,0.0,1,NLC INDIA,NSE,0.0,0.05,NLCINDIA
NSE,13175,,3372801,EQ,0.0,1,NITIN SPINNERS,NSE,0.0,0.05,NITINSPIN
NSE,13300,,3404801,EQ,0.0,1,NITCO,NSE,0.0,0.05,NITCO
NSE,7411,,1897217,EQ,0.0,1,,NSE,0.0,0.05,NILASPACES
NSE,9253,,2368769,EQ,0.0,1,,NSE,0.0,0.05,NILAINFRA
NSE,11522,,2949633,EQ,0.0,1,NIIT,NSE,0.0,0.05,NIITLTD
NSE,9059,,2319105,EQ,0.0,1,EDELWEISS ETF - NIFTY 50,NSE,0.0,0.01,NIFTYEES
NSE,10576,,2707457,EQ,0.0,1,RELIANCE ETF NIFTY BEES,NSE,0.0,0.01,NIFTYBEES
NSE,399,,102145,EQ,0.0,1,THE NEW INDIA ASSU CO,NSE,0.0,0.05,NIACL
NSE,9867,,2525953,EQ,0.0,1,,NSE,0.0,0.05,NEXTMEDIA
NSE,1164,,297985,EQ,0.0,1,NEWGEN SOFTWARE TECH,NSE,0.0,0.05,NEWGEN
NSE,2406,,615937,EQ,0.0,1,NEULAND LAB,NSE,0.0,0.05,NEULANDLAB
NSE,14111,,3612417,EQ,0.0,1,NETWORK18 MEDIA & INV,NSE,0.0,0.05,NETWORK18
NSE,9847,,2520833,EQ,0.0,1,,NSE,0.0,0.01,NETFNV20
NSE,29577,,7571713,EQ,0.0,1,,NSE,0.0,0.01,NETFNIF100
NSE,8506,,2177537,EQ,0.0,1,,NSE,0.0,0.01,NETFMID150
NSE,17700,,4531201,EQ,0.0,1,,NSE,0.0,0.01,NETFLTGILT
NSE,2636,,674817,EQ,0.0,1,,NSE,0.0,0.01,NETFDIVOPP
NSE,2435,,623361,EQ,0.0,1,,NSE,0.0,0.01,NETFCONSUM
NSE,7838,,2006529,EQ,0.0,1,,NSE,0.0,0.01,NETF
NSE,19184,,4911105,EQ,0.0,1,SHEELA FOAM,NSE,0.0,0.05,SFL
NSE,10828,,2771969,EQ,0.0,1,,NSE,0.0,0.05,SEYAIND
NSE,7353,,1882369,EQ,0.0,1,SBI-ETF NIFTY NEXT 50,NSE,0.0,0.01,SETFNN50
NSE,7361,,1884417,EQ,0.0,1,SBI-ETF NIFTY BANK,NSE,0.0,0.01,SETFNIFBK
NSE,10176,,2605057,EQ,0.0,1,SBI-ETF NIFTY 50,NSE,0.0,0.01,SETFNIF50
NSE,17272,,4421633,EQ,0.0,1,SBI-ETF GOLD,NSE,0.0,0.05,SETFGOLD
NSE,17395,,4453121,EQ,0.0,1,SBIAMC - SETF10GILT,NSE,0.0,0.01,SETF10GILT
NSE,17514,,4483585,EQ,0.0,1,SETCO AUTOMOTIVE,NSE,0.0,0.05,SETCO
NSE,3066,,784897,EQ,0.0,1,SESHASAYEE PAPER & BOARDS,NSE,0.0,0.05,SESHAPAPER
NSE,14296,,3659777,EQ,0.0,1,,NSE,0.0,0.05,SEQUENT
NSE,27303,,6989569,EQ,0.0,1,,NSE,0.0,0.05,SEPOWER
NSE,14884,,3810305,EQ,0.0,1,,NSE,0.0,0.05,SELMCL
NSE,13598,,3481089,EQ,0.0,1,SELAN EXPLO. TECH,NSE,0.0,0.05,SELAN
NSE,2616,,669697,EQ,0.0,1,SEAMEC,NSE,0.0,0.05,SEAMECLTD
NSE,3048,,780289,EQ,0.0,1,SHIPPING CORP OF INDIA LT,NSE,0.0,0.05,SCI
NSE,31234,,7995905,EQ,0.0,1,SCHNEIDER ELECTRIC INFRA,NSE,0.0,0.05,SCHNEIDER
NSE,20698,,5298689,EQ,0.0,1,S CHAND AND COMPANY,NSE,0.0,0.05,SCHAND
NSE,1011,,258817,EQ,0.0,1,SCHAEFFLER INDIA,NSE,0.0,0.05,SCHAEFFLER
NSE,17,,4353,EQ,0.0,1,,NSE,0.0,0.05,SCAPDVR
NSE,21808,,5582849,EQ,0.0,1,SBI LIFE INSURANCE CO,NSE,0.0,0.05,SBILIFE
NSE,11045,,2827521,EQ,0.0,1,,NSE,0.0,0.05,SATIA
NSE,20063,,5136129,EQ,0.0,1,SASTASUNDAR VENTURES,NSE,0.0,0.05,SASTASUNDR
NSE,11983,,3067649,EQ,0.0,1,SASKEN TECHNOLOGIES,NSE,0.0,0.05,SASKEN
NSE,14043,,3595009,EQ,0.0,1,SARLA PERF. FIBERS,NSE,0.0,0.05,SARLAPOLY
NSE,4892,,1252353,EQ,0.0,1,SAREGAMA INDIA,NSE,0.0,0.05,SAREGAMA
NSE,13322,,3410433,EQ,0.0,1,SANWARIA CONSUMER,NSE,0.0,0.05,SANWARIA
NSE,1442,,369153,EQ,0.0,1,SANOFI INDIA,NSE,0.0,0.05,SANOFI
NSE,2997,,767233,EQ,0.0,1,SANGHI INDUSTRIES,NSE,0.0,0.05,SANGHIIND
NSE,4184,,1071105,EQ,0.0,1,SANGAM (INDIA),NSE,0.0,0.05,SANGAMIND
NSE,10618,,2718209,EQ,0.0,1,SADBHAV INFRA PROJ,NSE,0.0,0.05,SADBHIN
NSE,13236,,3388417,EQ,0.0,1,SADBHAV ENGINEERING,NSE,0.0,0.05,SADBHAV
NSE,18497,,4735233,EQ,0.0,1,,NSE,0.0,0.05,SABEVENTS
NSE,9552,,2445313,EQ,0.0,1,,NSE,0.0,0.05,RVNL
NSE,24595,,6296321,EQ,0.0,1,RUSHIL DECOR,NSE,0.0,0.05,RUSHIL
NSE,25724,,6585345,EQ,0.0,1,RUPA & COMPANY,NSE,0.0,0.05,RUPA
NSE,2942,,753153,EQ,0.0,1,,NSE,0.0,0.05,RUCHISOYA
NSE,13821,,3538177,EQ,0.0,1,RUCHIRA PAPERS,NSE,0.0,0.05,RUCHIRA
NSE,15409,,3944705,EQ,0.0,1,NESCO,NSE,0.0,0.05,NESCO
NSE,9917,,2538753,EQ,0.0,1,,NSE,0.0,0.05,NEOGEN
NSE,2388,,611329,EQ,0.0,1,,NSE,0.0,0.05,NELCO
NSE,14761,,3778817,EQ,0.0,1,NELCAST,NSE,0.0,0.05,NELCAST
NSE,11927,,3053313,EQ,0.0,1,NECTAR LIFESCIENCES,NSE,0.0,0.05,NECLIFE
NSE,13522,,3461633,EQ,0.0,1,NORTH EAST CARRY CORP,NSE,0.0,0.05,NECCLTD
NSE,11427,,2925313,EQ,0.0,1,,NSE,0.0,0.05,NDTV
NSE,31258,,8002049,EQ,0.0,1,NANDAN DENIM,NSE,0.0,0.05,NDL
NSE,18371,,4702977,EQ,0.0,1,NAGA DHUNSERI GROUP,NSE,0.0,0.05,NDGL
NSE,14490,,3709441,EQ,0.0,1,NCL INDUSTRIES,NSE,0.0,0.05,NCLIND
NSE,4014,,1027585,EQ,0.0,1,NAVA BHARAT VENTURES LIMI,NSE,0.0,0.05,NBVENTURES
NSE,19111,,4892417,EQ,0.0,1,N.B.I. IND. FIN. CO.,NSE,0.0,0.05,NBIFIN
NSE,2385,,610561,EQ,0.0,1,NAVNEET EDUCATION,NSE,0.0,0.05,NAVNETEDUL
NSE,10557,,2702593,EQ,0.0,1,NAVKAR CORPORATION,NSE,0.0,0.05,NAVKARCORP
NSE,13751,,3520257,EQ,0.0,1,INFO EDGE (I),NSE,0.0,0.05,NAUKRI
NSE,11065,,2832641,EQ,0.0,1,NATH BIO-GENES (I),NSE,0.0,0.05,NATHBIOGEN
NSE,3918,,1003009,EQ,0.0,1,NATCO PHARMA,NSE,0.0,0.05,NATCOPHARM
NSE,14440,,3696641,EQ,0.0,1,NAHAR SPINNING MILLS,NSE,0.0,0.05,NAHARSPING
NSE,14445,,3697921,EQ,0.0,1,NAHAR POLY FILMS,NSE,0.0,0.05,NAHARPOLY
NSE,13106,,3355137,EQ,0.0,1,NAHAR INDS ENT,NSE,0.0,0.05,NAHARINDUS
NSE,11325,,2899201,EQ,0.0,1,,NSE,0.0,0.05,MUKANDLTD
NSE,8343,,2135809,EQ,0.0,1,MUKAND ENGINEERS,NSE,0.0,0.05,MUKANDENGG
NSE,31409,,8040705,EQ,0.0,1,MT EDUCARE,NSE,0.0,0.05,MTEDUCARE
NSE,9356,,2395137,EQ,0.0,1,,NSE,0.0,0.05,MSTCLTD
NSE,11919,,3051265,EQ,0.0,1,,NSE,0.0,0.05,MSPL
NSE,2283,,584449,EQ,0.0,1,MRPL,NSE,0.0,0.05,MRPL
NSE,10578,,2707969,EQ,0.0,1,MPS,NSE,0.0,0.05,MPSLTD
NSE,2268,,580609,EQ,0.0,1,,NSE,0.0,0.05,MOTOGENFIN
NSE,14947,,3826433,EQ,0.0,1,MOTILAL OSWAL FIN,NSE,0.0,0.05,MOTILALOFS
NSE,2259,,578305,EQ,0.0,1,MOREPEN LAB.,NSE,0.0,0.05,MOREPENLAB
NSE,28877,,7392513,EQ,0.0,1,MORARJEE TEXTILES,NSE,0.0,0.05,MORARJEE
NSE,5938,,1520129,EQ,0.0,1,MONTE CARLO FASHIONS,NSE,0.0,0.05,MONTECARLO
NSE,6713,,1718529,EQ,0.0,1,MOLD-TEK PACKAGING,NSE,0.0,0.05,MOLDTKPAC
NSE,17625,,4512001,EQ,0.0,1,MOLD-TEK TECHNOLOGIES,NSE,0.0,0.05,MOLDTECH
NSE,20830,,5332481,EQ,0.0,1,MOIL,NSE,0.0,0.05,MOIL
NSE,4023,,1029889,EQ,0.0,1,,NSE,0.0,0.05,MOHOTAIND
NSE,29423,,7532289,EQ,0.0,1,MOHIT INDUSTRIES,NSE,0.0,0.05,MOHITIND
NSE,17957,,4596993,EQ,0.0,1,MMTC,NSE,0.0,0.05,MMTC
NSE,13844,,3544065,EQ,0.0,1,MM FORGINGS,NSE,0.0,0.05,MMFL
NSE,4394,,1124865,EQ,0.0,1,MIRZA INTERNATIONAL LIMIT,NSE,0.0,0.05,MIRZAINT
NSE,2202,,563713,EQ,0.0,1,MIRC ELECTRONICS,NSE,0.0,0.05,MIRCELECTR
NSE,18049,,4620545,EQ,0.0,1,,NSE,0.0,0.05,MINDTECK
NSE,14154,,3623425,EQ,0.0,1,MINDA INDUSTRIES,NSE,0.0,0.05,MINDAIND
NSE,25897,,6629633,EQ,0.0,1,MINDA CORPORATION,NSE,0.0,0.05,MINDACORP
NSE,2463,,630529,EQ,0.0,1,,NSE,0.0,0.05,MIDHANI
NSE,17333,,4437249,EQ,0.0,1,MAHINDRA HOLIDAYS,NSE,0.0,0.05,MHRIL
NSE,9581,,2452737,EQ,0.0,1,,NSE,0.0,0.05,METROPOLIS
NSE,52,,13313,EQ,0.0,1,,NSE,0.0,0.05,METALFORGE
NSE,11876,,3040257,EQ,0.0,1,,NSE,0.0,0.05,MERCATOR
NSE,8771,,2245377,EQ,0.0,1,MEP INFRA. DEVELOPERS,NSE,0.0,0.05,MEP
NSE,6961,,1782017,EQ,0.0,1,MENON BEARINGS,NSE,0.0,0.05,MENONBE
NSE,14750,,3776001,EQ,0.0,1,MEGHMANI ORGANICS,NSE,0.0,0.05,MEGH
NSE,14793,,3787009,EQ,0.0,1,,NSE,0.0,0.05,MEGASOFT
NSE,4594,,1176065,EQ,0.0,1,KOTHARI PETROCHEM,NSE,0.0,0.05,KOTHARIPET
NSE,11647,,2981633,EQ,0.0,1,,NSE,0.0,0.05,KOTARISUG
NSE,15061,,3855617,EQ,0.0,1,KOTAK PSU BANK,NSE,0.0,0.01,KOTAKPSUBK
NSE,11457,,2932993,EQ,0.0,1,KOTAKMAMC - KTKNV20ETF,NSE,0.0,0.01,KOTAKNV20
NSE,18102,,4634113,EQ,0.0,1,KOTAK NIFTY ETF,NSE,0.0,0.01,KOTAKNIFTY
NSE,14858,,3803649,EQ,0.0,1,KOTAK GOLD ETF,NSE,0.0,0.05,KOTAKGOLD
NSE,5851,,1497857,EQ,0.0,1,KOTAKMAMC-KOTAKBKETF,NSE,0.0,0.01,KOTAKBKETF
NSE,1919,,491265,EQ,0.0,1,KOPRAN,NSE,0.0,0.05,KOPRAN
NSE,15124,,3871745,EQ,0.0,1,KOLTE PATIL DEV.,NSE,0.0,0.05,KOLTEPATIL
NSE,16827,,4307713,EQ,0.0,1,KOKUYO CAMLIN,NSE,0.0,0.05,KOKUYOCMLN
NSE,15283,,3912449,EQ,0.0,1,KNR CONSTRU,NSE,0.0,0.05,KNRCON
NSE,13381,,3425537,EQ,0.0,1,KEWAL KIRAN CLOTHING,NSE,0.0,0.05,KKCL
NSE,28899,,7398145,EQ,0.0,1,KITEX GARMENTS,NSE,0.0,0.05,KITEX
NSE,19025,,4870401,EQ,0.0,1,KIRLOSKAR INDUSTRIES,NSE,0.0,0.05,KIRLOSIND
NSE,20936,,5359617,EQ,0.0,1,KIRLOSKAR OIL ENG,NSE,0.0,0.05,KIRLOSENG
NSE,18581,,4756737,EQ,0.0,1,KIRLOSKAR BROTHERS,NSE,0.0,0.05,KIRLOSBROS
NSE,16639,,4259585,EQ,0.0,1,KIRI INDUSTRIES,NSE,0.0,0.05,KIRIINDUS
NSE,18944,,4849665,EQ,0.0,1,,NSE,0.0,0.05,KINGFA
NSE,19937,,5103873,EQ,0.0,1,KILITCH DRUGS INDIA,NSE,0.0,0.05,KILITCH
NSE,21119,,5406465,EQ,0.0,1,KALYANI INVEST CO,NSE,0.0,0.05,KICL
NSE,1838,,470529,EQ,0.0,1,KARUR VYSYA BANK,NSE,0.0,0.05,KARURVYSYA
NSE,24385,,6242561,EQ,0.0,1,,NSE,0.0,0.05,KARMAENG
NSE,2354,,602625,EQ,0.0,1,,NSE,0.0,0.05,KARDA
NSE,25786,,6601217,EQ,0.0,1,KANANI INDUSTRIES,NSE,0.0,0.05,KANANIIND
NSE,13457,,3444993,EQ,0.0,1,KAMDHENU,NSE,0.0,0.05,KAMDHENU
NSE,1826,,467457,EQ,0.0,1,KAMAT HOTELS (I),NSE,0.0,0.05,KAMATHOTEL
NSE,1814,,464385,EQ,0.0,1,KALPATARU POWER TRANS. LT,NSE,0.0,0.05,KALPATPOWR
NSE,1811,,463617,EQ,0.0,1,KAKATIYA CEM SUGAR &IND L,NSE,0.0,0.05,KAKATCEM
NSE,1808,,462849,EQ,0.0,1,KAJARIA CERAMICS,NSE,0.0,0.05,KAJARIACER
NSE,1805,,462081,EQ,0.0,1,KABRA EXTRUSION TECHNIK L,NSE,0.0,0.05,KABRAEXTRU
NSE,15146,,3877377,EQ,0.0,1,JYOTHY LABS,NSE,0.0,0.05,JYOTHYLAB
NSE,10939,,2800385,EQ,0.0,1,RELIANCE ETF JUNIOR BEES,NSE,0.0,0.01,JUNIORBEES
NSE,12052,,3085313,EQ,0.0,1,,NSE,0.0,0.05,JUMPNET
NSE,21541,,5514497,EQ,0.0,1,,NSE,0.0,0.05,JUBLINDS
NSE,16927,,4333313,EQ,0.0,1,JOCIL,NSE,0.0,0.05,JOCIL
NSE,14470,,3704321,EQ,0.0,1,,NSE,0.0,0.05,JMTAUTOLTD
NSE,13637,,3491073,EQ,0.0,1,JM FINANCIAL,NSE,0.0,0.05,JMFINANCIL
NSE,4430,,1134081,EQ,0.0,1,JMC PROJECTS (I),NSE,0.0,0.05,JMCPROJECT
NSE,13720,,3512321,EQ,0.0,1,JHS SVEND. LAB.,NSE,0.0,0.05,JHS
NSE,4491,,1149697,EQ,0.0,1,JOHNSON CONTROLS HITACHI,NSE,0.0,0.05,JCHAC
NSE,11655,,2983681,EQ,0.0,1,JBM AUTO,NSE,0.0,0.05,JBMA
NSE,1729,,442625,EQ,0.0,1,,NSE,0.0,0.05,JBFIND
NSE,2331,,596737,EQ,0.0,1,,NSE,0.0,0.05,JAYNECOIND
NSE,2514,,643585,EQ,0.0,1,,NSE,0.0,0.05,OSWALAGRO
NSE,10396,,2661377,EQ,0.0,1,,NSE,0.0,0.05,ORTINLABSS
NSE,19931,,5102337,EQ,0.0,1,ORISSA MIN DEV CO,NSE,0.0,0.05,ORISSAMINE
NSE,31163,,7977729,EQ,0.0,1,ORIENT REFRACTORIES,NSE,0.0,0.05,ORIENTREF
NSE,2496,,638977,EQ,0.0,1,ORIENT PAPER AND INDS,NSE,0.0,0.05,ORIENTPPR
NSE,18208,,4661249,EQ,0.0,1,ORIENT PRESS,NSE,0.0,0.05,ORIENTLTD
NSE,2493,,638209,EQ,0.0,1,ORIENT HOTELS,NSE,0.0,0.05,ORIENTHOT
NSE,2972,,760833,EQ,0.0,1,,NSE,0.0,0.05,ORIENTELEC
NSE,30089,,7702785,EQ,0.0,1,ORIENT CEMENT,NSE,0.0,0.05,ORIENTCEM
NSE,14278,,3655169,EQ,0.0,1,ORIENT BELL,NSE,0.0,0.05,ORIENTBELL
NSE,13982,,3579393,EQ,0.0,1,,NSE,0.0,0.05,JASH
NSE,20778,,5319169,EQ,0.0,1,JAMNA AUTO IND,NSE,0.0,0.05,JAMNAAUTO
NSE,5143,,1316609,EQ,0.0,1,JAI CORP,NSE,0.0,0.05,JAICORPLTD
NSE,11256,,2881537,EQ,0.0,1,,NSE,0.0,0.05,JAIBALAJI
NSE,4410,,1128961,EQ,0.0,1,JAGSONPAL PHARMACEUTICALS,NSE,0.0,0.05,JAGSNPHARM
NSE,13211,,3382017,EQ,0.0,1,JAGRAN PRAKASHAN,NSE,0.0,0.05,JAGRAN
NSE,1681,,430337,EQ,0.0,1,,NSE,0.0,0.05,IVP
NSE,14932,,3822593,EQ,0.0,1,,NSE,0.0,0.05,ISMTLTD
NSE,2489,,637185,EQ,0.0,1,ICICI Securities Ltd,NSE,0.0,0.05,ISEC
NSE,13611,,3484417,EQ,0.0,1,,NSE,0.0,0.05,IRCTC
NSE,4986,,1276417,EQ,0.0,1,,NSE,0.0,0.05,IRCON
NSE,13221,,3384577,EQ,0.0,1,INOX LEISURE,NSE,0.0,0.05,INOXLEISUR
NSE,1597,,408833,EQ,0.0,1,INGERSOLL-RAND INDIA,NSE,0.0,0.05,INGERRAND
NSE,20072,,5138433,EQ,0.0,1,RELIANCE ETF INFRA BEES,NSE,0.0,0.01,INFRABEES
NSE,11027,,2822913,EQ,0.0,1,,NSE,0.0,0.05,INFOBEAN
NSE,16249,,4159745,EQ,0.0,1,INFIBEAM INCORP.,NSE,0.0,0.05,INFIBEAM
NSE,19,,4865,EQ,0.0,1,INEOS STYROLUTION IND,NSE,0.0,0.05,INEOSSTYRO
NSE,11602,,2970113,EQ,0.0,1,,NSE,0.0,0.05,INDSWFTLTD
NSE,25608,,6555649,EQ,0.0,1,INDO THAI SEC,NSE,0.0,0.05,INDOTHAI
NSE,13275,,3398401,EQ,0.0,1,INDO TECH TRANSFORM,NSE,0.0,0.05,INDOTECH
NSE,3088,,790529,EQ,0.0,1,,NSE,0.0,0.05,INDOSTAR
NSE,10993,,2814209,EQ,0.0,1,,NSE,0.0,0.05,INDORAMA
NSE,14086,,3606017,EQ,0.0,1,I G PETROCHEMICALS,NSE,0.0,0.05,IGPL
NSE,634,,162305,EQ,0.0,1,IGARASHI MOTORS INDIA,NSE,0.0,0.05,IGARASHI
NSE,436,,111617,EQ,0.0,1,IFGL REFRACTORIES,NSE,0.0,0.05,IFGLEXPOR
NSE,1491,,381697,EQ,0.0,1,IFCI,NSE,0.0,0.05,IFCI
NSE,1485,,380161,EQ,0.0,1,IFB INDUSTRIES,NSE,0.0,0.05,IFBIND
NSE,1482,,379393,EQ,0.0,1,,NSE,0.0,0.05,IFBAGRO
NSE,220,,56321,EQ,0.0,1,INDIAN ENERGY EXC,NSE,0.0,0.05,IEX
NSE,18783,,4808449,EQ,0.0,1,IDFCAMC - IDFNIFTYET,NSE,0.0,0.01,IDFNIFTYET
NSE,25640,,6563841,EQ,0.0,1,IDBI MF - IDBI GOLD ETF,NSE,0.0,0.05,IDBIGOLD
NSE,31181,,7982337,EQ,0.0,1,MULTI COMMODITY EXCHANGE,NSE,0.0,0.05,MCX
NSE,11943,,3057409,EQ,0.0,1,,NSE,0.0,0.05,MCLEODRUSS
NSE,14662,,3753473,EQ,0.0,1,,NSE,0.0,0.05,MCDHOLDING
NSE,12686,,3247617,EQ,0.0,1,,NSE,0.0,0.05,MBAPL
NSE,18866,,4829697,EQ,0.0,1,MAZDA,NSE,0.0,0.05,MAZDA
NSE,17745,,4542721,EQ,0.0,1,MAX INDIA,NSE,0.0,0.05,MAXINDIA
NSE,17022,,4357633,EQ,0.0,1,,NSE,0.0,0.05,MAWANASUG
NSE,21726,,5561857,EQ,0.0,1,MATRIMONY.COM,NSE,0.0,0.05,MATRIMONY
NSE,2124,,543745,EQ,0.0,1,MASTEK,NSE,0.0,0.05,MASTEK
NSE,199,,50945,EQ,0.0,1,MAS FINANCIAL SERV,NSE,0.0,0.05,MASFIN
NSE,10579,,2708225,EQ,0.0,1,MARKSANS PHARMA,NSE,0.0,0.05,MARKSANS
NSE,18659,,4776705,EQ,0.0,1,MARATHON NXTGEN REALT,NSE,0.0,0.05,MARATHON
NSE,2112,,540673,EQ,0.0,1,MARAL OVERSEAS,NSE,0.0,0.05,MARALOVER
NSE,13572,,3474433,EQ,0.0,1,,NSE,0.0,0.05,MANUGRAPH
NSE,18226,,4665857,EQ,0.0,1,MAN INFRA,NSE,0.0,0.05,MANINFRA
NSE,11884,,3042305,EQ,0.0,1,MAN INDUSTRIES (I),NSE,0.0,0.05,MANINDS
NSE,2106,,539137,EQ,0.0,1,MANGALAM CEMENT,NSE,0.0,0.05,MANGLMCEM
NSE,15007,,3841793,EQ,0.0,1,MANG.CHEM.FERT.LTD,NSE,0.0,0.05,MANGCHEFER
NSE,11817,,3025153,EQ,0.0,1,,NSE,0.0,0.05,MANGALAM
NSE,13796,,3531777,EQ,0.0,1,MANALI PETROCHEMICALS LT,NSE,0.0,0.05,MANALIPETC
NSE,7463,,1910529,EQ,0.0,1,MANAKSIA STEELS,NSE,0.0,0.05,MANAKSTEEL
